date,feature
2011-04-01,"60.9,0,61.6,61.6,61.7,0,61.9,61.9,61.2,61.0,61.4,61.4,85.0,82.9,82.0,82.0"
2011-03-01,"61.6,0,60.7,60.7,61.9,0,62.1,62.1,61.4,60.9,60.8,60.8,82.0,82.0,81.5,81.5"
2011-02-01,"60.7,0,58.2,58.2,62.1,0,59.8,59.8,60.8,58.2,58.5,57.0,81.5,73.5,72.5,72.5"
2010-12-01,"60.5,0,59.5,59.5,57.9,0,59.5,59.5,56.6,56.4,56.9,56.9,69.5,71.0,71.0,71.0"
2010-11-01,"59.5,0,57.9,57.9,59.5,0,53.5,53.5,56.9,53.6,54.4,54.4,71.0,70.5,70.5,70.5"
2010-10-01,"57.9,0,62.1,62.1,53.5,0,56.9,56.9,54.4,54.5,56.3,56.3,70.5,59.3,61.5,61.5"
2010-09-01,"62.1,0,59.5,59.5,56.9,0,57.0,57.0,56.3,53.0,55.5,55.5,61.5,55.8,57.5,57.5"
2010-07-01,"55.9,0,57.1,57.1,60.0,0,63.1,63.1,56.2,59.0,59.7,59.7,57.0,77.2,77.5,77.5"
2010-06-01,"57.1,0,55.6,55.6,63.1,0,62.4,62.4,59.7,58.9,60.4,60.4,77.5,73.9,78.0,78.0"
2010-04-01,"54.0,0,54.6,54.6,61.4,0,57.1,57.1,59.6,57.0,56.5,56.5,75.0,68.0,67.0,67.0"
2010-03-01,"54.6,0,53.6,53.6,57.1,0,62.9,62.9,56.5,58.0,58.4,58.4,67.0,68.5,70.0,70.0"
2010-02-01,"53.6,0,51.6,51.6,62.9,0,63.0,63.0,58.4,55.2,54.9,55.9,70.0,63.0,61.5,61.5"
2009-12-01,"51.7,0,52.4,52.4,60.6,0,59.9,59.9,53.6,54.8,55.7,55.7,55.0,65.0,65.0,65.0"
2009-10-01,"47.8,0,46.1,46.1,63.3,0,66.6,66.6,52.6,54.5,52.9,52.9,63.5,66.5,65.0,65.0"
2009-09-01,"46.1,0,47.1,47.1,66.6,0,57.6,57.6,52.9,50.5,48.9,48.9,65.0,57.3,55.0,55.0"
2009-07-01,"40.7,0,34.8,34.8,51.7,0,49.0,49.0,44.8,44.0,42.8,42.8,50.0,46.7,43.5,43.5"
2009-06-01,"34.8,0,33.2,33.2,49.0,0,46.5,46.5,42.8,42.0,40.1,40.1,43.5,35.1,32.0,32.0"
2009-05-01,"33.2,0,28.6,28.6,46.5,0,40.3,40.3,40.1,38.0,36.3,36.3,32.0,33.5,31.0,31.0"
2009-04-01,"28.6,0,25.5,25.5,40.3,0,32.8,32.8,36.3,35.7,35.8,35.8,31.0,32.4,29.0,29.0"
2008-12-01,"34.4,0,33.7,33.7,27.6,0,33.2,33.2,36.2,37.2,38.9,38.9,25.5,33.0,37.0,37.0"
2008-10-01,"42.1,0,48.9,48.9,41.8,0,46.7,46.7,43.5,49.5,49.9,49.9,43.5,49.5,49.9,88.5"
2008-08-01,"51.2,0,44.8,44.8,47.0,0,49.7,49.7,50.0,49.4,50.2,50.2,88.5,88.0,91.5,91.5"
2008-07-01,"44.8,0,46.1,46.1,49.7,0,48.5,48.5,50.2,48.6,49.6,49.6,91.5,87.1,87.0,87.0"
2008-05-01,"46.6,0,48.2,48.2,46.5,0,45.6,45.6,48.6,48.0,48.6,48.6,84.5,83.5,83.5,83.5"
2008-04-01,"48.2,0,45.8,45.8,45.6,0,46.4,46.4,48.6,47.5,48.3,48.3,83.5,75.1,75.5,75.5"
2008-02-01,"47.1,0,48.6,48.6,48.0,0,46.5,46.5,50.3,0,49.0,49.0,76.0,0,68.0,68.0"
2008-01-01,"48.6,0,48.4,48.4,46.5,0,52.4,52.4,49.0,0,50.5,50.5,68.0,0,67.5,67.5"
2007-12-01,"48.4,0,50.7,50.7,52.4,0,56.4,56.4,50.5,0,51.1,51.1,67.5,0,63.0,63.0"
2007-11-01,"50.7,0,52.0,52.0,56.4,0,54.4,54.4,51.1,0,51.0,51.0,63.0,0,59.0,59.0"
2007-10-01,"52.0,0,50.0,50.0,54.4,0,54.4,54.4,51.0,0,50.9,50.9,59.0,0,63.0,63.0"
2007-09-01,"50.0,0,49.8,49.8,54.4,0,58.6,58.6,50.9,0,52.4,52.4,63.0,0,65.0,65.0"
2007-08-01,"49.8,0,51.9,51.9,58.6,0,57.7,57.7,52.4,0,52.6,52.6,65.0,0,68.0,68.0"
2007-07-01,"51.9,0,52.2,52.2,57.7,0,58.6,58.6,52.6,0,52.5,52.5,68.0,0,71.0,71.0"
2007-06-01,"52.2,0,51.9,51.9,58.6,0,57.4,57.4,52.5,0,52.6,52.6,71.0,0,73.0,73.0"
2007-05-01,"51.9,0,49.9,49.9,57.4,0,50.2,50.2,52.6,0,50.7,50.7,73.0,0,65.5,65.5"
2007-04-01,"49.9,0,50.9,50.9,50.2,0,55.1,55.1,50.7,0,51.9,51.9,65.5,0,59.0,59.0"
2007-03-01,"50.9,0,50.3,50.3,55.1,0,52.2,52.2,51.9,0,49.5,49.5,59.0,0,53.0,53.0"
2007-02-01,"50.3,0,49.8,49.8,52.2,0,51.4,51.4,49.5,0,51.4,51.4,53.0,0,47.5,47.5"
